county,date,medi_cal,unemployment,calfresh
Orange,534,769 984,6,117235
Orange,535,773 744,5.8,117473
Orange,536,784 243,5.3,117886
Orange,537,792 309,5.2,118925
Orange,538,800 667,5.1,119060
Orange,539,818 230,4.6,120429
Orange,540,838 886,5,120652
Orange,541,846 977,4.7,120341
Orange,542,850 399,4.7,121176
Orange,543,857 035,4.3,121210
Orange,544,856 972,4.3,121571
Orange,545,860 197,4.6,122853
Orange,546,864 479,4.8,123718
Orange,547,874 721,4.5,124097
Orange,548,882 370,4.2,124457
Orange,549,889 602,4.3,125010
Orange,550,898 965,4.2,124784
Orange,551,906 253,4,124613
Orange,552,911 109,4.1,124047
Orange,553,910 014,4.1,123663
Orange,554,917 223,4.2,123990
Orange,555,910 095,4,123438
Orange,556,908 670,3.7,123829
Orange,557,910 710,4.3,123971
Orange,558,909 002,4.5,123573
Orange,559,912 470,4.3,123793
Orange,560,910 347,4,123021
Orange,561,910 947,4,122281
Orange,562,911 409,3.7,121757
Orange,563,916 604,3.6,120825
Orange,564,914 504,4,120368
Orange,565,908 412,3.8,118186
Orange,566,906 271,3.7,118158
Orange,567,900 684,3.4,116202
Orange,568,897 474,3.2,116316
Orange,569,895 545,3.7,116037
Orange,570,893 816,3.9,115149
Orange,571,897 578,3.8,115627
Orange,572,895 672,3.3,115089
Orange,573,892 700,3.2,115302
Orange,574,888 745,3.1,114309
Orange,575,895 238,2.9,113785
Orange,576,894 271,3.2,113584
Orange,577,890 943,3.1,111321
Orange,578,888 825,2.8,112044
Orange,579,888 820,2.6,110752
Orange,580,882 107,2.6,110203
Orange,581,878 355,3.3,109744
Orange,582,874 548,3.2,108635
Orange,583,873 565,3.1,108255
Orange,584,871 663,2.8,107215
Orange,585,869 996,2.9,106965
Orange,586,866 039,2.8,105325
Orange,587,NA,2.8,104251
Orange,588,NA,3.3,103534
Orange,590,NA,3.2,98913
Orange,591,NA,2.6,97218
Orange,592,NA,2.4,96833
Orange,593,NA,3,102435
Orange,594,NA,3.2,104569
Orange,595,NA,3,106642
Orange,596,NA,2.4,108371
Orange,597,NA,2.5,108947
Orange,598,NA,2.5,108899
Orange,599,NA,2.4,109877
Orange,600,NA,2.9,109775
Orange,601,NA,2.8,109687
Orange,602,NA,3.6,110866
Orange,603,NA,13.8,127910
Orange,604,NA,14.5,136916
Orange,605,NA,13.7,141812
Orange,606,NA,12.3,138010
Orange,607,NA,9.9,136155
Orange,608,NA,9,135062
Orange,609,NA,7.5,129922
Orange,610,NA,6.4,125767
Orange,611,NA,7.4,125847
Placer,528,45 557,7,9024
Placer,529,47 466,7.1,8948
Placer,530,50 576,7,9114
Placer,531,52 125,6,9099
Placer,532,53 093,6,9222
Placer,533,53 969,6.2,9277
Placer,534,54 883,6.6,9206
Placer,535,55 827,6.4,9361
Placer,536,56 555,5.8,9366
Placer,537,57 081,5.8,9374
Placer,538,57 827,5.7,9244
Placer,539,59 099,5.3,9383
Placer,540,60 698,5.8,9726
Placer,541,61 204,5.5,9240
Placer,542,61 333,5.4,9362
Placer,543,61 789,5,9342
Placer,544,61 911,5,9306
Placer,545,62 077,5.2,9376
Placer,546,62 234,5.4,9410
Placer,547,62 786,4.9,9381
Placer,548,63 152,4.6,9483
Placer,549,63 581,4.7,9366
Placer,550,64 216,4.7,9321
Placer,551,64 907,4.5,9416
Placer,552,65 573,4.8,9365
Placer,553,65 059,4.7,9265
Placer,554,65 051,4.8,9357
Placer,555,64 266,4.4,9281
Placer,556,64 122,4,9370
Placer,557,64 029,4.6,9442
Placer,558,63 934,4.8,9397
Placer,559,63 832,4.6,9339
Placer,560,64 009,4.4,9269
Placer,561,63 976,4.4,9213
Placer,562,63 804,4.2,9120
Placer,563,64 051,4.2,9017
Placer,564,64 053,4.6,8877
